size,seed,role,algo,repeat,ok,error,time_ns,tracemalloc_peak_bytes,rss_delta_bytes,ascii_h,ascii_w,wall_count,corridor_count,path_length,explored_count,visited_count,other_count
162,1,generator,Kruskal,1,1,,499382100,11396860,11075584,325,325,53136,52489,0,0,0,0
162,2,generator,Kruskal,2,1,,497306600,11396860,6475776,325,325,53136,52489,0,0,0,0
162,3,generator,Kruskal,3,1,,497737600,11396892,2519040,325,325,53136,52489,0,0,0,0
162,4,generator,Kruskal,4,1,,497403100,11396860,5230592,325,325,53136,52489,0,0,0,0
162,5,generator,Kruskal,5,1,,512128700,11396956,2502656,325,325,53136,52489,0,0,0,0
162,1,solver,Backtracking,1,1,,288109900,11960996,2879488,325,325,53136,52489,12311,32824,45135,0
162,2,solver,Backtracking,2,1,,289735500,11960996,393216,325,325,53136,52489,12311,32824,45135,0
162,3,solver,Backtracking,3,1,,294159100,11960996,-1953792,325,325,53136,52489,12311,32824,45135,0
162,4,solver,Backtracking,4,1,,288524200,11960996,-2686976,325,325,53136,52489,12311,32824,45135,0
162,5,solver,Backtracking,5,1,,287569500,11960996,995328,325,325,53136,52489,12311,32824,45135,0
162,1,solver,AStar,1,1,,397088300,10597548,-606208,325,325,53136,52489,12311,29302,41613,0
162,2,solver,AStar,2,1,,392908700,10597548,-1986560,325,325,53136,52489,12311,29302,41613,0
162,3,solver,AStar,3,1,,394687100,10597548,1105920,325,325,53136,52489,12311,29302,41613,0
162,4,solver,AStar,4,1,,396489100,10597548,-1134592,325,325,53136,52489,12311,29302,41613,0
162,5,solver,AStar,5,1,,395703900,10597548,692224,325,325,53136,52489,12311,29302,41613,0
163,1,generator,Backtracking,1,1,,410823400,1611196,-176128,327,327,53790,53139,0,0,0,0
163,2,generator,Backtracking,2,1,,413400200,1772076,-7057408,327,327,53790,53139,0,0,0,0
163,3,generator,Backtracking,3,1,,411696600,1622340,1011712,327,327,53790,53139,0,0,0,0
163,4,generator,Backtracking,4,1,,414084300,1664620,638976,327,327,53790,53139,0,0,0,0
163,5,generator,Backtracking,5,1,,412174900,1598108,-2334720,327,327,53790,53139,0,0,0,0
163,1,generator,Kruskal,1,1,,504577300,11527140,15609856,327,327,53790,53139,0,0,0,0
163,2,generator,Kruskal,2,1,,504283100,11527236,7540736,327,327,53790,53139,0,0,0,0
163,3,generator,Kruskal,3,1,,509091600,11527140,1171456,327,327,53790,53139,0,0,0,0
163,4,generator,Kruskal,4,1,,509191600,11527044,7262208,327,327,53790,53139,0,0,0,0
163,5,generator,Kruskal,5,1,,508215700,11527044,471040,327,327,53790,53139,0,0,0,0
163,1,solver,Backtracking,1,1,,333567500,12030980,397312,327,327,53790,53139,4775,47942,52717,0
163,2,solver,Backtracking,2,1,,334111200,12030980,-1261568,327,327,53790,53139,4775,47942,52717,0
163,3,solver,Backtracking,3,1,,334640700,12030980,1765376,327,327,53790,53139,4775,47942,52717,0
163,4,solver,Backtracking,4,1,,331297700,12030980,733184,327,327,53790,53139,4775,47942,52717,0
163,5,solver,Backtracking,5,1,,334361000,12030980,-241664,327,327,53790,53139,4775,47942,52717,0
163,1,solver,AStar,1,1,,87816800,3834876,-1970176,327,327,53790,53139,4775,4112,8887,0
163,2,solver,AStar,2,1,,99262300,3834876,98304,327,327,53790,53139,4775,4112,8887,0
163,3,solver,AStar,3,1,,89567900,3834876,278528,327,327,53790,53139,4775,4112,8887,0
163,4,solver,AStar,4,1,,87440000,3834876,8192,327,327,53790,53139,4775,4112,8887,0
163,5,solver,AStar,5,1,,87187700,3834876,278528,327,327,53790,53139,4775,4112,8887,0
164,1,generator,Backtracking,1,1,,419753600,1705684,-7790592,329,329,54448,53793,0,0,0,0
164,2,generator,Backtracking,2,1,,415266200,1816316,2256896,329,329,54448,53793,0,0,0,0
164,3,generator,Backtracking,3,1,,415628700,1722364,327680,329,329,54448,53793,0,0,0,0
164,4,generator,Backtracking,4,1,,428610000,1653436,-1703936,329,329,54448,53793,0,0,0,0
164,5,generator,Backtracking,5,1,,417436600,1639980,860160,329,329,54448,53793,0,0,0,0
164,1,generator,Kruskal,1,1,,513019000,11658076,12410880,329,329,54448,53793,0,0,0,0
164,2,generator,Kruskal,2,1,,512315900,11658140,6070272,329,329,54448,53793,0,0,0,0
164,3,generator,Kruskal,3,1,,524001900,11658076,7729152,329,329,54448,53793,0,0,0,0
164,4,generator,Kruskal,4,1,,511487200,11658044,434176,329,329,54448,53793,0,0,0,0
164,5,generator,Kruskal,5,1,,518331400,11658012,8081408,329,329,54448,53793,0,0,0,0
164,1,solver,Backtracking,1,1,,357936800,12049724,-5251072,329,329,54448,53793,4367,48904,53271,0
164,2,solver,Backtracking,2,1,,354232000,12049724,2498560,329,329,54448,53793,4367,48904,53271,0
164,3,solver,Backtracking,3,1,,359466700,12049724,-454656,329,329,54448,53793,4367,48904,53271,0
164,4,solver,Backtracking,4,1,,341773100,12049724,1835008,329,329,54448,53793,4367,48904,53271,0
164,5,solver,Backtracking,5,1,,348914600,12049724,876544,329,329,54448,53793,4367,48904,53271,0
164,1,solver,AStar,1,1,,78345700,3689388,-3387392,329,329,54448,53793,4367,3134,7501,0
164,2,solver,AStar,2,1,,102685500,3689388,540672,329,329,54448,53793,4367,3134,7501,0
164,3,solver,AStar,3,1,,79019100,3689388,-798720,329,329,54448,53793,4367,3134,7501,0
164,4,solver,AStar,4,1,,103052000,3689388,139264,329,329,54448,53793,4367,3134,7501,0
164,5,solver,AStar,5,1,,84450100,3689388,69632,329,329,54448,53793,4367,3134,7501,0
165,1,generator,Backtracking,1,1,,438650700,1709972,774144,331,331,55110,54451,0,0,0,0
165,2,generator,Backtracking,2,1,,438723500,1817076,-6066176,331,331,55110,54451,0,0,0,0
165,3,generator,Backtracking,3,1,,438000400,1621340,1060864,331,331,55110,54451,0,0,0,0
165,4,generator,Backtracking,4,1,,433398700,1736636,520192,331,331,55110,54451,0,0,0,0
165,5,generator,Backtracking,5,1,,424778200,1617812,-1691648,331,331,55110,54451,0,0,0,0
165,1,generator,Kruskal,1,1,,525007400,11789764,16203776,331,331,55110,54451,0,0,0,0
165,2,generator,Kruskal,2,1,,525904500,11789892,4587520,331,331,55110,54451,0,0,0,0
165,3,generator,Kruskal,3,1,,521396900,11789764,6479872,331,331,55110,54451,0,0,0,0
165,4,generator,Kruskal,4,1,,519420300,11789796,4780032,331,331,55110,54451,0,0,0,0
165,5,generator,Kruskal,5,1,,524063900,11789828,8994816,331,331,55110,54451,0,0,0,0
165,1,solver,Backtracking,1,1,,343751300,12169100,-897024,331,331,55110,54451,4071,50108,54179,0
165,2,solver,Backtracking,2,1,,345311500,12169100,815104,331,331,55110,54451,4071,50108,54179,0
165,3,solver,Backtracking,3,1,,342189400,12169100,-2215936,331,331,55110,54451,4071,50108,54179,0
165,4,solver,Backtracking,4,1,,344614500,12169100,2428928,331,331,55110,54451,4071,50108,54179,0
165,5,solver,Backtracking,5,1,,363899000,12169100,987136,331,331,55110,54451,4071,50108,54179,0
165,1,solver,AStar,1,1,,66962300,3621004,-4227072,331,331,55110,54451,4071,2620,6691,0
165,2,solver,AStar,2,1,,67613300,3621004,147456,331,331,55110,54451,4071,2620,6691,0
165,3,solver,AStar,3,1,,66974900,3621004,-2367488,331,331,55110,54451,4071,2620,6691,0
165,4,solver,AStar,4,1,,66201200,3621004,1036288,331,331,55110,54451,4071,2620,6691,0
165,5,solver,AStar,5,1,,65109300,3621004,225280,331,331,55110,54451,4071,2620,6691,0
166,1,generator,Backtracking,1,1,,431057800,1715932,-294912,333,333,55776,55113,0,0,0,0
166,2,generator,Backtracking,2,1,,422089500,1855540,-5238784,333,333,55776,55113,0,0,0,0
166,3,generator,Backtracking,3,1,,428172300,1661204,1155072,333,333,55776,55113,0,0,0,0
166,4,generator,Backtracking,4,1,,428837100,1690212,208896,333,333,55776,55113,0,0,0,0
166,5,generator,Backtracking,5,1,,424631600,1655588,-1515520,333,333,55776,55113,0,0,0,0
166,1,generator,Kruskal,1,1,,545194400,11922268,16556032,333,333,55776,55113,0,0,0,0
166,2,generator,Kruskal,2,1,,558493900,11922332,9129984,333,333,55776,55113,0,0,0,0
166,3,generator,Kruskal,3,1,,541293300,11922364,1486848,333,333,55776,55113,0,0,0,0
166,4,generator,Kruskal,4,1,,526102900,11922364,9125888,333,333,55776,55113,0,0,0,0
166,5,generator,Kruskal,5,1,,533675100,11922364,864256,333,333,55776,55113,0,0,0,0
166,1,solver,Backtracking,1,1,,359176300,12301956,1769472,333,333,55776,55113,3831,50998,54829,0
166,2,solver,Backtracking,2,1,,351056600,12301956,-1028096,333,333,55776,55113,3831,50998,54829,0
166,3,solver,Backtracking,3,1,,350777200,12301956,1810432,333,333,55776,55113,3831,50998,54829,0
166,4,solver,Backtracking,4,1,,348146800,12301956,1032192,333,333,55776,55113,3831,50998,54829,0
166,5,solver,Backtracking,5,1,,351506300,12301956,10723328,333,333,55776,55113,3831,50998,54829,0
166,1,solver,AStar,1,1,,53599100,3623404,-3035136,333,333,55776,55113,3831,1652,5483,0
166,2,solver,AStar,2,1,,54133600,3623404,212992,333,333,55776,55113,3831,1652,5483,0
166,3,solver,AStar,3,1,,53007100,3623404,151552,333,333,55776,55113,3831,1652,5483,0
166,4,solver,AStar,4,1,,55811900,3623404,135168,333,333,55776,55113,3831,1652,5483,0
166,5,solver,AStar,5,1,,55024800,3623404,151552,333,333,55776,55113,3831,1652,5483,0
167,1,generator,Backtracking,1,1,,439212200,1686564,-7655424,335,335,56446,55779,0,0,0,0
167,2,generator,Backtracking,2,1,,430134300,1843060,2355200,335,335,56446,55779,0,0,0,0
167,3,generator,Backtracking,3,1,,439097500,1689196,454656,335,335,56446,55779,0,0,0,0
167,4,generator,Backtracking,4,1,,436884100,1711412,-1769472,335,335,56446,55779,0,0,0,0
167,5,generator,Backtracking,5,1,,435275600,1657908,655360,335,335,56446,55779,0,0,0,0
167,1,generator,Kruskal,1,1,,539284200,12055620,14422016,335,335,56446,55779,0,0,0,0
167,2,generator,Kruskal,2,1,,540934400,12055620,6725632,335,335,56446,55779,0,0,0,0
167,3,generator,Kruskal,3,1,,537115900,12055652,7970816,335,335,56446,55779,0,0,0,0
167,4,generator,Kruskal,4,1,,550662600,12055588,962560,335,335,56446,55779,0,0,0,0
167,5,generator,Kruskal,5,1,,538660100,12055652,8470528,335,335,56446,55779,0,0,0,0
167,1,solver,Backtracking,1,1,,297934700,12147028,-6131712,335,335,56446,55779,11179,35178,46357,0
167,2,solver,Backtracking,2,1,,300783700,12147028,2002944,335,335,56446,55779,11179,35178,46357,0
167,3,solver,Backtracking,3,1,,295824200,12147028,1069056,335,335,56446,55779,11179,35178,46357,0
167,4,solver,Backtracking,4,1,,299238800,12147028,-2584576,335,335,56446,55779,11179,35178,46357,0
167,5,solver,Backtracking,5,1,,302042300,12147028,1396736,335,335,56446,55779,11179,35178,46357,0
167,1,solver,AStar,1,1,,415447200,10995276,2576384,335,335,56446,55779,11179,31024,42203,0
167,2,solver,AStar,2,1,,417066700,10995276,-5812224,335,335,56446,55779,11179,31024,42203,0
167,3,solver,AStar,3,1,,414868900,10995276,487424,335,335,56446,55779,11179,31024,42203,0
167,4,solver,AStar,4,1,,412401600,10995276,-638976,335,335,56446,55779,11179,31024,42203,0
167,5,solver,AStar,5,1,,416413000,10995276,630784,335,335,56446,55779,11179,31024,42203,0
168,1,generator,Backtracking,1,1,,450442500,1768676,-8601600,337,337,57120,56449,0,0,0,0
168,2,generator,Backtracking,2,1,,445594200,1904524,2060288,337,337,57120,56449,0,0,0,0
168,3,generator,Backtracking,3,1,,446199600,1720388,393216,337,337,57120,56449,0,0,0,0
168,4,generator,Backtracking,4,1,,444062500,1723772,2752512,337,337,57120,56449,0,0,0,0
168,5,generator,Backtracking,5,1,,442497300,1619668,405504,337,337,57120,56449,0,0,0,0
168,1,generator,Kruskal,1,1,,542693200,12245212,13484032,337,337,57120,56449,0,0,0,0
168,2,generator,Kruskal,2,1,,561055300,12245276,6877184,337,337,57120,56449,0,0,0,0
168,3,generator,Kruskal,3,1,,554911500,12245180,17272832,337,337,57120,56449,0,0,0,0
168,4,generator,Kruskal,4,1,,548205800,12245180,8392704,337,337,57120,56449,0,0,0,0
168,5,generator,Kruskal,5,1,,546341500,12245244,1122304,337,337,57120,56449,0,0,0,0
168,1,solver,Backtracking,1,1,,339238000,12117364,-270336,337,337,57120,56449,12067,39360,51427,0
168,2,solver,Backtracking,2,1,,333598800,12117364,-1679360,337,337,57120,56449,12067,39360,51427,0
168,3,solver,Backtracking,3,1,,334055300,12117364,503808,337,337,57120,56449,12067,39360,51427,0
168,4,solver,Backtracking,4,1,,338656100,12117364,208896,337,337,57120,56449,12067,39360,51427,0
168,5,solver,Backtracking,5,1,,337683600,12117364,-729088,337,337,57120,56449,12067,39360,51427,0
168,1,solver,AStar,1,1,,497012100,14907636,-4096,337,337,57120,56449,12067,38512,50579,0
168,2,solver,AStar,2,1,,494011000,14907636,-1052672,337,337,57120,56449,12067,38512,50579,0
168,3,solver,AStar,3,1,,499437500,14907636,565248,337,337,57120,56449,12067,38512,50579,0
168,4,solver,AStar,4,1,,499763400,14907636,-569344,337,337,57120,56449,12067,38512,50579,0
168,5,solver,AStar,5,1,,501436800,14907636,634880,337,337,57120,56449,12067,38512,50579,0
169,1,generator,Backtracking,1,1,,451878700,1798548,-9715712,339,339,57798,57123,0,0,0,0
169,2,generator,Backtracking,2,1,,450762300,1821412,1626112,339,339,57798,57123,0,0,0,0
169,3,generator,Backtracking,3,1,,458444000,1683324,-573440,339,339,57798,57123,0,0,0,0
169,4,generator,Backtracking,4,1,,446169300,1724652,856064,339,339,57798,57123,0,0,0,0
169,5,generator,Backtracking,5,1,,441710400,1721220,-1150976,339,339,57798,57123,0,0,0,0
169,1,generator,Kruskal,1,1,,554751900,12380164,16547840,339,339,57798,57123,0,0,0,0
169,2,generator,Kruskal,2,1,,560790300,12380100,4882432,339,339,57798,57123,0,0,0,0
169,3,generator,Kruskal,3,1,,562021400,12380004,5730304,339,339,57798,57123,0,0,0,0
169,4,generator,Kruskal,4,1,,566740300,12380004,4288512,339,339,57798,57123,0,0,0,0
169,5,generator,Kruskal,5,1,,553259000,12380036,6070272,339,339,57798,57123,0,0,0,0
169,1,solver,Backtracking,1,1,,328963200,12276796,-913408,339,339,57798,57123,12835,37554,50389,0
169,2,solver,Backtracking,2,1,,340879100,12276796,-2125824,339,339,57798,57123,12835,37554,50389,0
169,3,solver,Backtracking,3,1,,336202400,12276796,1007616,339,339,57798,57123,12835,37554,50389,0
169,4,solver,Backtracking,4,1,,322928800,12276796,217088,339,339,57798,57123,12835,37554,50389,0
169,5,solver,Backtracking,5,1,,323311900,12276796,-1220608,339,339,57798,57123,12835,37554,50389,0
169,1,solver,AStar,1,1,,452032000,14887084,-32768,339,339,57798,57123,12835,33014,45849,0
169,2,solver,AStar,2,1,,441839000,14887084,-1679360,339,339,57798,57123,12835,33014,45849,0
169,3,solver,AStar,3,1,,446164100,14887084,512000,339,339,57798,57123,12835,33014,45849,0
169,4,solver,AStar,4,1,,440588000,14887084,102400,339,339,57798,57123,12835,33014,45849,0
169,5,solver,AStar,5,1,,442731800,14887084,-450560,339,339,57798,57123,12835,33014,45849,0
170,1,generator,Backtracking,1,1,,455439200,1818220,-4157440,341,341,58480,57801,0,0,0,0
170,2,generator,Backtracking,2,1,,451456900,1982556,-3104768,341,341,58480,57801,0,0,0,0
170,3,generator,Backtracking,3,1,,450039000,1685900,675840,341,341,58480,57801,0,0,0,0
170,4,generator,Backtracking,4,1,,453042500,1743844,-1015808,341,341,58480,57801,0,0,0,0
170,5,generator,Backtracking,5,1,,451165700,1721628,929792,341,341,58480,57801,0,0,0,0
170,1,generator,Kruskal,1,1,,573674600,12515772,18784256,341,341,58480,57801,0,0,0,0
170,2,generator,Kruskal,2,1,,569358600,12515644,7606272,341,341,58480,57801,0,0,0,0
170,3,generator,Kruskal,3,1,,569233500,12515644,-69632,341,341,58480,57801,0,0,0,0
170,4,generator,Kruskal,4,1,,560310500,12515676,11059200,341,341,58480,57801,0,0,0,0
170,5,generator,Kruskal,5,1,,569073400,12515580,-249856,341,341,58480,57801,0,0,0,0
170,1,solver,Backtracking,1,1,,366729400,12824532,-307200,341,341,58480,57801,4331,53082,57413,0
170,2,solver,Backtracking,2,1,,368942900,12824532,2191360,341,341,58480,57801,4331,53082,57413,0
170,3,solver,Backtracking,3,1,,364746600,12824532,-1556480,341,341,58480,57801,4331,53082,57413,0
170,4,solver,Backtracking,4,1,,371700100,12824532,1359872,341,341,58480,57801,4331,53082,57413,0
170,5,solver,Backtracking,5,1,,374812200,12824532,937984,341,341,58480,57801,4331,53082,57413,0
170,1,solver,AStar,1,1,,78799900,3862732,-4087808,341,341,58480,57801,4331,3444,7775,0
170,2,solver,AStar,2,1,,77150500,3862732,-1941504,341,341,58480,57801,4331,3444,7775,0
170,3,solver,AStar,3,1,,78026700,3862732,1667072,341,341,58480,57801,4331,3444,7775,0
170,4,solver,AStar,4,1,,78388900,3862732,-151552,341,341,58480,57801,4331,3444,7775,0
170,5,solver,AStar,5,1,,77170100,3862732,53248,341,341,58480,57801,4331,3444,7775,0
171,1,generator,Backtracking,1,1,,461537800,1757028,-2715648,343,343,59166,58483,0,0,0,0
171,2,generator,Backtracking,2,1,,454783000,1851988,-3657728,343,343,59166,58483,0,0,0,0
171,3,generator,Backtracking,3,1,,480365000,1731724,1134592,343,343,59166,58483,0,0,0,0
171,4,generator,Backtracking,4,1,,454561000,1764356,-1241088,343,343,59166,58483,0,0,0,0
171,5,generator,Backtracking,5,1,,459193000,1837332,1028096,343,343,59166,58483,0,0,0,0
171,1,generator,Kruskal,1,1,,577954600,12652036,18948096,343,343,59166,58483,0,0,0,0
171,2,generator,Kruskal,2,1,,583166700,12651940,8617984,343,343,59166,58483,0,0,0,0
171,3,generator,Kruskal,3,1,,573557400,12652036,1241088,343,343,59166,58483,0,0,0,0
171,4,generator,Kruskal,4,1,,576180900,12652036,12001280,343,343,59166,58483,0,0,0,0
171,5,generator,Kruskal,5,1,,574470000,12652036,-208896,343,343,59166,58483,0,0,0,0
171,1,solver,Backtracking,1,1,,375123000,12956684,118784,343,343,59166,58483,4563,53504,58067,0
171,2,solver,Backtracking,2,1,,377579300,12956684,1277952,343,343,59166,58483,4563,53504,58067,0
171,3,solver,Backtracking,3,1,,378411100,12956684,-1015808,343,343,59166,58483,4563,53504,58067,0
171,4,solver,Backtracking,4,1,,377590700,12956684,1556480,343,343,59166,58483,4563,53504,58067,0
171,5,solver,Backtracking,5,1,,379246600,12956684,688128,343,343,59166,58483,4563,53504,58067,0
171,1,solver,AStar,1,1,,84198900,3932508,-3874816,343,343,59166,58483,4563,3560,8123,0
171,2,solver,AStar,2,1,,89353100,3932508,-1376256,343,343,59166,58483,4563,3560,8123,0
171,3,solver,AStar,3,1,,81263300,3932508,409600,343,343,59166,58483,4563,3560,8123,0
171,4,solver,AStar,4,1,,82418300,3932508,417792,343,343,59166,58483,4563,3560,8123,0
171,5,solver,AStar,5,1,,81834300,3932508,557056,343,343,59166,58483,4563,3560,8123,0
172,1,generator,Backtracking,1,1,,470614500,1824556,-2965504,345,345,59856,59169,0,0,0,0
172,2,generator,Backtracking,2,1,,465399800,1973180,-3674112,345,345,59856,59169,0,0,0,0
172,3,generator,Backtracking,3,1,,463565300,1754636,1003520,345,345,59856,59169,0,0,0,0
172,4,generator,Backtracking,4,1,,468457300,1775884,-1134592,345,345,59856,59169,0,0,0,0
172,5,generator,Backtracking,5,1,,466669900,1735604,1118208,345,345,59856,59169,0,0,0,0
172,1,generator,Kruskal,1,1,,576538500,12789052,19038208,345,345,59856,59169,0,0,0,0
172,2,generator,Kruskal,2,1,,589034700,12789148,6688768,345,345,59856,59169,0,0,0,0
172,3,generator,Kruskal,3,1,,591097700,12789148,290816,345,345,59856,59169,0,0,0,0
172,4,generator,Kruskal,4,1,,573515600,12789148,10678272,345,345,59856,59169,0,0,0,0
172,5,generator,Kruskal,5,1,,586157200,12789084,-856064,345,345,59856,59169,0,0,0,0
172,1,solver,Backtracking,1,1,,381212300,13093804,69632,345,345,59856,59169,4539,54216,58755,0
172,2,solver,Backtracking,2,1,,380338600,13093804,880640,345,345,59856,59169,4539,54216,58755,0
172,3,solver,Backtracking,3,1,,392275200,13093804,-413696,345,345,59856,59169,4539,54216,58755,0
172,4,solver,Backtracking,4,1,,381162200,13093804,1507328,345,345,59856,59169,4539,54216,58755,0
172,5,solver,Backtracking,5,1,,378150800,13093804,634880,345,345,59856,59169,4539,54216,58755,0
172,1,solver,AStar,1,1,,84856300,3977356,-5332992,345,345,59856,59169,4539,3744,8283,0
172,2,solver,AStar,2,1,,86154500,3977356,217088,345,345,59856,59169,4539,3744,8283,0
172,3,solver,AStar,3,1,,82911700,3977356,876544,345,345,59856,59169,4539,3744,8283,0
172,4,solver,AStar,4,1,,84339900,3977356,53248,345,345,59856,59169,4539,3744,8283,0
172,5,solver,AStar,5,1,,83885100,3977356,249856,345,345,59856,59169,4539,3744,8283,0
173,1,generator,Backtracking,1,1,,479702200,1880076,-3362816,347,347,60550,59859,0,0,0,0
173,2,generator,Backtracking,2,1,,474817500,1919604,-3325952,347,347,60550,59859,0,0,0,0
173,3,generator,Backtracking,3,1,,472918000,1709628,704512,347,347,60550,59859,0,0,0,0
173,4,generator,Backtracking,4,1,,474490400,1822948,-847872,347,347,60550,59859,0,0,0,0
173,5,generator,Backtracking,5,1,,474885400,1759468,1048576,347,347,60550,59859,0,0,0,0
173,1,generator,Kruskal,1,1,,590334600,12927044,18247680,347,347,60550,59859,0,0,0,0
